chrom,pos,reason,BD1_caller_support,BD2_ctcf_v10,BD3_rad21_v10,BD4_loop_anchor,D_tier_v10,D_tier_v11,not_assessable_criteria_v11,package
5,50900000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
5,50925000,assembly_gap,strong,none,none,strong,D5,D5,"BD2,BD3",HepG2_25kb
5,50950000,assembly_gap,moderate,moderate,weak,strong,D4,D4,"BD2,BD3",HepG2_25kb
5,51350000,assembly_gap,moderate,none,none,strong,D4,D4,"BD2,BD3",HepG2_25kb
5,51375000,assembly_gap,strong,none,none,strong,D5,D5,"BD2,BD3",HepG2_25kb
5,80650000,encode_blacklist,weak,weak,moderate,moderate,D3,D3,"BD2,BD3",HepG2_25kb
5,134925000,encode_blacklist,strong,moderate,weak,moderate,D4,D4,"BD2,BD3",HepG2_25kb
6,60575000,assembly_gap,weak,none,none,strong,D3,D3,"BD2,BD3",HepG2_25kb
6,60725000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
6,60775000,assembly_gap,weak,none,none,strong,D3,D3,"BD2,BD3",HepG2_25kb
6,60950000,assembly_gap,weak,none,none,strong,D3,D3,"BD2,BD3",HepG2_25kb
6,61050000,assembly_gap,weak,none,none,strong,D3,D3,"BD2,BD3",HepG2_25kb
6,61175000,assembly_gap,weak,none,none,strong,D3,D3,"BD2,BD3",HepG2_25kb
6,61275000,assembly_gap,moderate,none,none,moderate,D4,D4,"BD2,BD3",HepG2_25kb
6,61525000,assembly_gap,moderate,none,none,none,D3,D3,"BD2,BD3",HepG2_25kb
6,61725000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
6,61750000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
6,61775000,assembly_gap,moderate,none,none,moderate,D4,D4,"BD2,BD3",HepG2_25kb
6,61800000,assembly_gap,weak,weak,none,moderate,D3,D3,"BD2,BD3",HepG2_25kb
6,62200000,assembly_gap,weak,none,none,moderate,D3,D3,"BD2,BD3",HepG2_25kb
6,62250000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
6,62325000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
6,62375000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
6,95025000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
6,95050000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
6,167600000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
6,167625000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
7,58100000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
8,43250000,assembly_gap,weak,none,none,strong,D3,D3,"BD2,BD3",HepG2_25kb
8,43275000,assembly_gap,weak,weak,weak,strong,D3,D3,"BD2,BD3",HepG2_25kb
8,43575000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
8,43825000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
8,43900000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
8,46000000,assembly_gap,weak,none,none,moderate,D3,D3,"BD2,BD3",HepG2_25kb
8,46175000,assembly_gap,weak,none,none,strong,D3,D3,"BD2,BD3",HepG2_25kb
8,46275000,assembly_gap,weak,none,none,moderate,D3,D3,"BD2,BD3",HepG2_25kb
8,46300000,assembly_gap,weak,none,none,moderate,D3,D3,"BD2,BD3",HepG2_25kb
8,46325000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
8,46450000,assembly_gap,weak,none,none,moderate,D3,D3,"BD2,BD3",HepG2_25kb
8,46475000,assembly_gap,weak,none,none,moderate,D3,D3,"BD2,BD3",HepG2_25kb
8,46600000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
8,46650000,assembly_gap,weak,none,none,moderate,D3,D3,"BD2,BD3",HepG2_25kb
8,46700000,assembly_gap,weak,none,none,moderate,D3,D3,"BD2,BD3",HepG2_25kb
8,46900000,assembly_gap,weak,none,weak,none,D2,D1,"BD2,BD3",HepG2_25kb
8,46950000,assembly_gap,weak,weak,none,none,D2,D1,"BD2,BD3",HepG2_25kb
8,46975000,assembly_gap,weak,moderate,none,moderate,D3,D3,"BD2,BD3",HepG2_25kb
8,47175000,assembly_gap,moderate,weak,none,moderate,D4,D4,"BD2,BD3",HepG2_25kb
8,85675000,assembly_gap,moderate,none,none,none,D3,D3,"BD2,BD3",HepG2_25kb
8,145125000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
9,42750000,assembly_gap,weak,none,none,strong,D3,D3,"BD2,BD3",HepG2_25kb
10,38000000,assembly_gap,weak,weak,none,strong,D3,D3,"BD2,BD3",HepG2_25kb
10,38125000,assembly_gap,weak,none,none,strong,D3,D3,"BD2,BD3",HepG2_25kb
10,38150000,assembly_gap,weak,none,none,strong,D3,D3,"BD2,BD3",HepG2_25kb
10,38375000,assembly_gap,moderate,none,none,strong,D4,D4,"BD2,BD3",HepG2_25kb
10,38400000,assembly_gap,strong,none,none,strong,D5,D5,"BD2,BD3",HepG2_25kb
10,38425000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
10,55600000,encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
11,54600000,assembly_gap,weak,none,none,strong,D3,D3,"BD2,BD3",HepG2_25kb
11,54750000,assembly_gap,weak,none,none,strong,D3,D3,"BD2,BD3",HepG2_25kb
11,55300000,assembly_gap,moderate,none,none,strong,D4,D4,"BD2,BD3",HepG2_25kb
11,55475000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
11,55575000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
11,55600000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
11,55675000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
11,55700000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
11,71050000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
11,88000000,assembly_gap,weak,none,none,strong,D3,D3,"BD2,BD3",HepG2_25kb
12,0,assembly_gap,strong,none,none,none,D3,D3,"BD2,BD3",HepG2_25kb
12,33325000,assembly_gap,weak,none,none,moderate,D3,D3,"BD2,BD3",HepG2_25kb
12,33450000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
12,33475000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
12,33650000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
12,33675000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
12,34000000,assembly_gap,moderate,none,none,strong,D4,D4,"BD2,BD3",HepG2_25kb
12,34025000,assembly_gap,strong,weak,weak,strong,D5,D5,"BD2,BD3",HepG2_25kb
12,34050000,assembly_gap,moderate,none,none,strong,D4,D4,"BD2,BD3",HepG2_25kb
12,34250000,assembly_gap,weak,none,none,strong,D3,D3,"BD2,BD3",HepG2_25kb
12,34375000,assembly_gap,strong,none,none,strong,D5,D5,"BD2,BD3",HepG2_25kb
12,34400000,assembly_gap,strong,none,none,moderate,D4,D4,"BD2,BD3",HepG2_25kb
12,37500000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
12,37600000,assembly_gap,weak,none,none,strong,D3,D3,"BD2,BD3",HepG2_25kb
12,133275000,assembly_gap,strong,none,none,none,D3,D3,"BD2,BD3",HepG2_25kb
13,18175000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
13,18225000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
13,18325000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
13,18400000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
13,18850000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
13,113675000,assembly_gap,moderate,none,none,none,D3,D3,"BD2,BD3",HepG2_25kb
15,20175000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
15,20200000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
15,20300000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
15,20325000,assembly_gap,weak,none,none,moderate,D3,D3,"BD2,BD3",HepG2_25kb
15,20425000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
16,34550000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
16,35425000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
16,35450000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
16,35600000,assembly_gap,weak,none,none,moderate,D3,D3,"BD2,BD3",HepG2_25kb
16,35650000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
16,36250000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
16,46375000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
16,46450000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
16,46500000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
16,46600000,assembly_gap,weak,none,none,strong,D3,D3,"BD2,BD3",HepG2_25kb
16,46625000,assembly_gap,moderate,weak,none,strong,D4,D4,"BD2,BD3",HepG2_25kb
16,46650000,assembly_gap,weak,weak,none,strong,D3,D3,"BD2,BD3",HepG2_25kb
16,46800000,assembly_gap,weak,none,none,moderate,D3,D3,"BD2,BD3",HepG2_25kb
16,46825000,assembly_gap,weak,none,weak,strong,D3,D3,"BD2,BD3",HepG2_25kb
16,46925000,assembly_gap,weak,moderate,strong,strong,D3,D3,"BD2,BD3",HepG2_25kb
16,46975000,assembly_gap,weak,none,none,strong,D3,D3,"BD2,BD3",HepG2_25kb
17,450000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
17,475000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
17,26975000,assembly_gap,weak,none,none,strong,D3,D3,"BD2,BD3",HepG2_25kb
17,27050000,assembly_gap,weak,none,none,moderate,D3,D3,"BD2,BD3",HepG2_25kb
17,27150000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
17,27175000,assembly_gap,moderate,none,none,none,D3,D3,"BD2,BD3",HepG2_25kb
17,27200000,assembly_gap,strong,none,none,strong,D5,D5,"BD2,BD3",HepG2_25kb
17,27225000,assembly_gap,moderate,moderate,weak,strong,D4,D4,"BD2,BD3",HepG2_25kb
17,27350000,assembly_gap,weak,weak,moderate,strong,D3,D3,"BD2,BD3",HepG2_25kb
17,27375000,assembly_gap,weak,strong,moderate,strong,D3,D3,"BD2,BD3",HepG2_25kb
17,81750000,assembly_gap,moderate,none,none,none,D3,D3,"BD2,BD3",HepG2_25kb
17,81775000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
17,83250000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
18,20925000,assembly_gap,strong,none,none,strong,D5,D5,"BD2,BD3",HepG2_25kb
18,20950000,assembly_gap,strong,none,none,strong,D5,D5,"BD2,BD3",HepG2_25kb
18,21200000,assembly_gap,weak,moderate,moderate,strong,D3,D3,"BD2,BD3",HepG2_25kb
18,21225000,assembly_gap,weak,none,none,strong,D3,D3,"BD2,BD3",HepG2_25kb
18,21450000,assembly_gap,moderate,none,none,moderate,D4,D4,"BD2,BD3",HepG2_25kb
18,21475000,assembly_gap,strong,weak,weak,moderate,D4,D4,"BD2,BD3",HepG2_25kb
18,46975000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
18,80275000,assembly_gap,strong,strong,strong,none,D5,D3,"BD2,BD3",HepG2_25kb
18,80350000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
19,19975000,assembly_gap,weak,none,none,strong,D3,D3,"BD2,BD3",HepG2_25kb
19,20000000,assembly_gap,weak,none,none,strong,D3,D3,"BD2,BD3",HepG2_25kb
19,20125000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
19,20150000,assembly_gap,weak,none,none,moderate,D3,D3,"BD2,BD3",HepG2_25kb
19,20300000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
19,20325000,assembly_gap,weak,none,none,moderate,D3,D3,"BD2,BD3",HepG2_25kb
19,20450000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
19,20550000,assembly_gap,weak,none,none,strong,D3,D3,"BD2,BD3",HepG2_25kb
19,20725000,assembly_gap,weak,none,none,strong,D3,D3,"BD2,BD3",HepG2_25kb
19,20875000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
19,20900000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
19,20950000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
19,21000000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
19,21025000,assembly_gap,weak,none,none,moderate,D3,D3,"BD2,BD3",HepG2_25kb
19,21200000,assembly_gap,weak,none,none,moderate,D3,D3,"BD2,BD3",HepG2_25kb
19,21225000,assembly_gap,weak,none,none,moderate,D3,D3,"BD2,BD3",HepG2_25kb
19,21300000,assembly_gap,weak,none,none,strong,D3,D3,"BD2,BD3",HepG2_25kb
19,21400000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
19,21450000,assembly_gap,weak,none,none,moderate,D3,D3,"BD2,BD3",HepG2_25kb
19,21550000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
19,21775000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
19,21900000,assembly_gap,weak,none,none,strong,D3,D3,"BD2,BD3",HepG2_25kb
19,21950000,assembly_gap,weak,none,none,moderate,D3,D3,"BD2,BD3",HepG2_25kb
19,22000000,assembly_gap,weak,none,none,moderate,D3,D3,"BD2,BD3",HepG2_25kb
19,22025000,assembly_gap,weak,none,none,moderate,D3,D3,"BD2,BD3",HepG2_25kb
19,22150000,assembly_gap,weak,none,none,strong,D3,D3,"BD2,BD3",HepG2_25kb
19,22175000,assembly_gap,weak,none,none,moderate,D3,D3,"BD2,BD3",HepG2_25kb
19,22375000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
19,22400000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
19,22450000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
19,22650000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
19,22725000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
19,22750000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
19,22925000,assembly_gap,weak,none,none,strong,D3,D3,"BD2,BD3",HepG2_25kb
19,22975000,assembly_gap,weak,none,none,strong,D3,D3,"BD2,BD3",HepG2_25kb
19,23075000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
19,23225000,assembly_gap,weak,none,none,strong,D3,D3,"BD2,BD3",HepG2_25kb
19,23250000,assembly_gap,weak,none,none,strong,D3,D3,"BD2,BD3",HepG2_25kb
19,23425000,assembly_gap,moderate,moderate,none,moderate,D4,D4,"BD2,BD3",HepG2_25kb
19,23450000,assembly_gap,moderate,weak,none,none,D3,D3,"BD2,BD3",HepG2_25kb
19,23600000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
19,23625000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
19,23700000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
19,23750000,assembly_gap,weak,none,none,strong,D3,D3,"BD2,BD3",HepG2_25kb
19,23825000,assembly_gap,weak,none,none,strong,D3,D3,"BD2,BD3",HepG2_25kb
19,23900000,assembly_gap,weak,none,none,strong,D3,D3,"BD2,BD3",HepG2_25kb
19,23950000,assembly_gap,weak,none,none,moderate,D3,D3,"BD2,BD3",HepG2_25kb
19,24000000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
19,24175000,assembly_gap,strong,none,none,none,D3,D3,"BD2,BD3",HepG2_25kb
19,24200000,assembly_gap+encode_blacklist,strong,none,none,none,D3,D3,"BD2,BD3",HepG2_25kb
19,27225000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
19,27700000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
19,27750000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
19,27925000,assembly_gap,weak,none,none,moderate,D3,D3,"BD2,BD3",HepG2_25kb
19,27950000,assembly_gap,weak,none,none,moderate,D3,D3,"BD2,BD3",HepG2_25kb
19,28375000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
19,28400000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
19,28425000,assembly_gap,weak,none,none,strong,D3,D3,"BD2,BD3",HepG2_25kb
19,28450000,assembly_gap,weak,none,none,strong,D3,D3,"BD2,BD3",HepG2_25kb
19,28725000,assembly_gap,weak,weak,none,strong,D3,D3,"BD2,BD3",HepG2_25kb
19,28875000,assembly_gap,moderate,none,weak,strong,D4,D4,"BD2,BD3",HepG2_25kb
19,28900000,assembly_gap,strong,none,none,strong,D5,D5,"BD2,BD3",HepG2_25kb
19,28925000,assembly_gap,moderate,none,none,strong,D4,D4,"BD2,BD3",HepG2_25kb
19,29200000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
19,29275000,assembly_gap,weak,moderate,weak,moderate,D3,D3,"BD2,BD3",HepG2_25kb
19,29300000,assembly_gap,weak,none,none,moderate,D3,D3,"BD2,BD3",HepG2_25kb
19,29400000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
19,29575000,assembly_gap,strong,none,none,strong,D5,D5,"BD2,BD3",HepG2_25kb
19,29600000,assembly_gap,strong,weak,weak,strong,D5,D5,"BD2,BD3",HepG2_25kb
19,29725000,assembly_gap,weak,moderate,moderate,strong,D3,D3,"BD2,BD3",HepG2_25kb
19,29750000,assembly_gap,weak,strong,moderate,strong,D3,D3,"BD2,BD3",HepG2_25kb
19,29925000,assembly_gap,weak,none,none,moderate,D3,D3,"BD2,BD3",HepG2_25kb
19,30025000,assembly_gap,moderate,weak,none,none,D3,D3,"BD2,BD3",HepG2_25kb
19,30050000,assembly_gap,strong,weak,none,none,D4,D3,"BD2,BD3",HepG2_25kb
19,30075000,assembly_gap,strong,none,none,none,D3,D3,"BD2,BD3",HepG2_25kb
19,30100000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
19,30225000,assembly_gap,weak,none,weak,strong,D3,D3,"BD2,BD3",HepG2_25kb
19,30650000,assembly_gap,moderate,strong,weak,strong,D4,D4,"BD2,BD3",HepG2_25kb
19,30675000,assembly_gap,strong,strong,moderate,strong,D5,D5,"BD2,BD3",HepG2_25kb
19,30700000,assembly_gap,moderate,weak,weak,strong,D4,D4,"BD2,BD3",HepG2_25kb
19,30725000,assembly_gap,weak,none,none,strong,D3,D3,"BD2,BD3",HepG2_25kb
19,31275000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
19,31325000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
19,31400000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
19,31525000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
19,31575000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
19,31625000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
19,31700000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
20,25750000,assembly_gap,weak,none,none,strong,D3,D3,"BD2,BD3",HepG2_25kb
20,25775000,assembly_gap,weak,none,none,strong,D3,D3,"BD2,BD3",HepG2_25kb
20,26000000,assembly_gap,weak,none,none,moderate,D3,D3,"BD2,BD3",HepG2_25kb
20,26100000,assembly_gap,weak,none,none,strong,D3,D3,"BD2,BD3",HepG2_25kb
20,26250000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
20,26275000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
20,28725000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
20,29025000,assembly_gap,weak,none,none,strong,D3,D3,"BD2,BD3",HepG2_25kb
20,29125000,assembly_gap,weak,none,none,strong,D3,D3,"BD2,BD3",HepG2_25kb
20,29200000,assembly_gap+encode_blacklist,weak,none,none,moderate,D3,D3,"BD2,BD3",HepG2_25kb
20,29725000,assembly_gap,weak,none,none,strong,D3,D3,"BD2,BD3",HepG2_25kb
20,29825000,assembly_gap,weak,none,none,moderate,D3,D3,"BD2,BD3",HepG2_25kb
20,30275000,assembly_gap,weak,none,none,strong,D3,D3,"BD2,BD3",HepG2_25kb
20,30375000,assembly_gap,weak,none,none,strong,D3,D3,"BD2,BD3",HepG2_25kb
20,30800000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
21,7950000,assembly_gap,weak,none,none,moderate,D3,D3,"BD2,BD3",HepG2_25kb
21,9650000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
21,9725000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
21,10025000,assembly_gap,moderate,none,none,none,D3,D3,"BD2,BD3",HepG2_25kb
21,10325000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
21,10425000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
21,10500000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
21,10675000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
21,10800000,assembly_gap+encode_blacklist,weak,none,none,moderate,D3,D3,"BD2,BD3",HepG2_25kb
21,43250000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
21,46700000,assembly_gap,strong,none,none,none,D3,D3,"BD2,BD3",HepG2_25kb
22,10700000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
22,10800000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
22,11025000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
22,11075000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
22,11575000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
22,11600000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
22,11625000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
22,12675000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
22,12700000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
22,16575000,assembly_gap,weak,none,none,moderate,D3,D3,"BD2,BD3",HepG2_25kb
22,16725000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
22,16875000,assembly_gap,weak,none,none,strong,D3,D3,"BD2,BD3",HepG2_25kb
22,16900000,assembly_gap,weak,none,none,strong,D3,D3,"BD2,BD3",HepG2_25kb
22,16925000,assembly_gap,weak,weak,none,strong,D3,D3,"BD2,BD3",HepG2_25kb
22,17025000,assembly_gap,weak,none,none,strong,D3,D3,"BD2,BD3",HepG2_25kb
22,17075000,assembly_gap,weak,moderate,moderate,strong,D3,D3,"BD2,BD3",HepG2_25kb
22,17225000,assembly_gap,weak,none,none,moderate,D3,D3,"BD2,BD3",HepG2_25kb
22,17250000,assembly_gap,weak,none,none,strong,D3,D3,"BD2,BD3",HepG2_25kb
X,1950000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
X,2100000,assembly_gap,moderate,none,none,none,D3,D3,"BD2,BD3",HepG2_25kb
X,2125000,assembly_gap,moderate,none,none,none,D3,D3,"BD2,BD3",HepG2_25kb
X,37100000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
X,37275000,assembly_gap,strong,none,none,none,D3,D3,"BD2,BD3",HepG2_25kb
X,50275000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
X,58275000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
X,58325000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
X,62700000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
X,62750000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
X,62825000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
X,63125000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
X,63250000,assembly_gap,strong,none,none,none,D3,D3,"BD2,BD3",HepG2_25kb
X,63275000,assembly_gap,strong,none,none,none,D3,D3,"BD2,BD3",HepG2_25kb
X,63675000,assembly_gap,moderate,none,none,none,D3,D3,"BD2,BD3",HepG2_25kb
X,63700000,assembly_gap,moderate,none,none,none,D3,D3,"BD2,BD3",HepG2_25kb
X,63775000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
X,114325000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
X,144475000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_25kb
1,8910000,encode_blacklist,weak,weak,weak,strong,D3,D3,"BD2,BD3",HepG2_10kb
1,16800000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_10kb
1,143190000,assembly_gap+encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_10kb
1,143230000,encode_blacklist,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_10kb
1,223560000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_10kb
1,228560000,assembly_gap,moderate,none,none,none,D3,D3,"BD2,BD3",HepG2_10kb
2,89690000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_10kb
2,89700000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_10kb
2,89750000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_10kb
2,91840000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_10kb
2,91900000,assembly_gap,weak,none,none,none,D1,D1,"BD2,BD3",HepG2_10kb
