# Figure 1b -- GM12878 chr7 Hi-C contact values, for the R-drawn contact map.
# Written by figures/scripts/export_hic_matrix.py. EXPORT ONLY: no value here is
# rescaled, logged or coloured -- these are the cooler's own ICE-balanced contact
# frequencies (count * weight_i * weight_j), exactly as the software reads them.
# source: /home/coder/TAD/creditad/package_stage/example_data/chr7_tracks/GM12878_chr7_hg38.mcool
# cooler: /resolutions/10000   balanced: True (ICE 'weight' column)
# drawn window: chr7:86525000-87325000   triangle apex separation: 260000 bp
# fetched region: chr7:86375000-87475000 (half the apex beyond each edge, so the drawn
#   triangle's upper corners are covered; the panel clips to the drawn window)
# rows: EVERY cell of the drawn region -- including cells with no contacts, so the
#   panel renders them deliberately rather than leaving bare paper, and including
#   one row/column of OVERDRAW beyond the drawn limits so the panel's clip cuts a
#   straight edge (the overdraw is exported, not drawn).
# geometry: ROTATED TRIANGLE, 3.08:1 (window 800 kb : separation cap 260 kb)
# status: measured      = a contact count was observed
#         zero          = both bins are ICE-weighted and the count is zero
#         unmeasurable  = a bin carries no ICE weight (balanced is NA)
# columns: bin_i bin_j start_i start_j balanced count status
bin_i	bin_j	start_i	start_j	balanced	count	status
63	80	87000000	87170000	0.00336314216	56	measured
63	81	87000000	87180000	0.002805388857	85	measured
63	82	87000000	87190000	0.002595561777	68	measured
63	83	87000000	87200000	0.002752536	54	measured
63	84	87000000	87210000	0.002760431216	97	measured
63	85	87000000	87220000	0.003529784667	112	measured
63	86	87000000	87230000	0.003896542441	111	measured
63	87	87000000	87240000	0.003708895208	67	measured
63	88	87000000	87250000	0.00341590186	58	measured
63	89	87000000	87260000	0.003355737721	87	measured
63	90	87000000	87270000	0.002524949853	51	measured
63	91	87000000	87280000	0.002412399841	73	measured
64	64	87010000	87010000	0.1015340361	1635	measured
64	65	87010000	87020000	0.02872649111	455	measured
64	66	87010000	87030000	0.01883856446	340	measured
64	67	87010000	87040000	0.01293430223	188	measured
64	68	87010000	87050000	0.01068114971	213	measured
64	69	87010000	87060000	0.006316841117	83	measured
64	70	87010000	87070000	0.007834623958	142	measured
64	71	87010000	87080000	0.006372986111	91	measured
64	72	87010000	87090000	0.007553058749	106	measured
64	73	87010000	87100000	0.006194801942	110	measured
64	74	87010000	87110000	0.005140924147	100	measured
64	75	87010000	87120000	0.006139535333	139	measured
64	76	87010000	87130000	0.006281352752	150	measured
64	77	87010000	87140000	0.005830566024	127	measured
64	78	87010000	87150000	0.004480778685	73	measured
64	79	87010000	87160000	0.003887213066	92	measured
64	80	87010000	87170000	0.003362569278	46	measured
64	81	87010000	87180000	0.003253983688	81	measured
64	82	87010000	87190000	0.002741136608	59	measured
64	83	87010000	87200000	0.001675171296	27	measured
64	84	87010000	87210000	0.00280573355	81	measured
64	85	87010000	87220000	0.003222297886	84	measured
64	86	87010000	87230000	0.00346096862	81	measured
64	87	87010000	87240000	0.003436340154	51	measured
64	88	87010000	87250000	0.002939120952	41	measured
64	89	87010000	87260000	0.002535237952	54	measured
64	90	87010000	87270000	0.002109146935	35	measured
64	91	87010000	87280000	0.001850292862	46	measured
64	92	87010000	87290000	0.001688116456	37	measured
65	65	87020000	87020000	0.08382849172	1306	measured
65	66	87020000	87030000	0.03734734279	663	measured
65	67	87020000	87040000	0.0172766446	247	measured
65	68	87020000	87050000	0.01422393939	279	measured
65	69	87020000	87060000	0.008743344601	113	measured
65	70	87020000	87070000	0.007292063723	130	measured
65	71	87020000	87080000	0.008187978827	115	measured
65	72	87020000	87090000	0.007026936398	97	measured
65	73	87020000	87100000	0.005668226893	99	measured
65	74	87020000	87110000	0.005122058834	98	measured
65	75	87020000	87120000	0.00642146369	143	measured
65	76	87020000	87130000	0.006088008538	143	measured
65	77	87020000	87140000	0.007047924366	151	measured
65	78	87020000	87150000	0.005678705111	91	measured
65	79	87020000	87160000	0.003823118998	89	measured
65	80	87020000	87170000	0.003047014751	41	measured
65	81	87020000	87180000	0.003267364834	80	measured
65	82	87020000	87190000	0.002361706709	50	measured
65	83	87020000	87200000	0.002333858243	37	measured
65	84	87020000	87210000	0.00257076014	73	measured
65	85	87020000	87220000	0.003470992681	89	measured
65	86	87020000	87230000	0.003779281019	87	measured
65	87	87020000	87240000	0.002603076062	38	measured
65	88	87020000	87250000	0.002405054005	33	measured
65	89	87020000	87260000	0.002004709965	42	measured
65	90	87020000	87270000	0.002511886081	41	measured
65	91	87020000	87280000	0.002412747889	59	measured
65	92	87020000	87290000	0.001716246617	37	measured
65	93	87020000	87300000	0.001682974166	28	measured
66	66	87030000	87030000	0.08977589177	1816	measured
66	67	87030000	87040000	0.03038542739	495	measured
66	68	87030000	87050000	0.01883629528	421	measured
66	69	87030000	87060000	0.01032144361	152	measured
66	70	87030000	87070000	0.008024027555	163	measured
66	71	87030000	87080000	0.009247797048	148	measured
66	72	87030000	87090000	0.008010553729	126	measured
66	73	87030000	87100000	0.006331116147	126	measured
66	74	87030000	87110000	0.006834432515	149	measured
66	75	87030000	87120000	0.006108398981	155	measured
66	76	87030000	87130000	0.005791200721	155	measured
66	77	87030000	87140000	0.006963553444	170	measured
66	78	87030000	87150000	0.005586062628	102	measured
66	79	87030000	87160000	0.003468273526	92	measured
66	80	87030000	87170000	0.002934951425	45	measured
66	81	87030000	87180000	0.003871052873	108	measured
66	82	87030000	87190000	0.00269443071	65	measured
66	83	87030000	87200000	0.002601766466	47	measured
66	84	87030000	87210000	0.003121460009	101	measured
66	85	87030000	87220000	0.003627999852	106	measured
66	86	87030000	87230000	0.003354828394	88	measured
66	87	87030000	87240000	0.00330646291	55	measured
66	88	87030000	87250000	0.002494440815	39	measured
66	89	87030000	87260000	0.002680895815	64	measured
66	90	87030000	87270000	0.002795871007	52	measured
66	91	87030000	87280000	0.0024045424	67	measured
66	92	87030000	87290000	0.001872550359	46	measured
66	93	87030000	87300000	0.001371483131	26	measured
66	94	87030000	87310000	0.001621833924	46	measured
67	67	87040000	87040000	0.0920753443	1208	measured
67	68	87040000	87050000	0.04194465363	755	measured
67	69	87040000	87060000	0.01669468824	198	measured
67	70	87040000	87070000	0.009291047101	152	measured
67	71	87040000	87080000	0.009776049383	126	measured
67	72	87040000	87090000	0.007578434344	96	measured
67	73	87040000	87100000	0.006426333018	103	measured
67	74	87040000	87110000	0.007745890732	136	measured
67	75	87040000	87120000	0.007389055217	151	measured
67	76	87040000	87130000	0.006355851673	137	measured
67	77	87040000	87140000	0.007731109892	152	measured
67	78	87040000	87150000	0.006256187019	92	measured
67	79	87040000	87160000	0.003744827069	80	measured
67	80	87040000	87170000	0.003644325708	45	measured
67	81	87040000	87180000	0.002714885072	61	measured
67	82	87040000	87190000	0.002882424609	56	measured
67	83	87040000	87200000	0.003161873948	46	measured
67	84	87040000	87210000	0.002609525716	68	measured
67	85	87040000	87220000	0.003229916198	76	measured
67	86	87040000	87230000	0.004402373172	93	measured
67	87	87040000	87240000	0.002985913512	40	measured
67	88	87040000	87250000	0.004129792274	52	measured
67	89	87040000	87260000	0.002028527206	39	measured
67	90	87040000	87270000	0.001802576969	27	measured
67	91	87040000	87280000	0.002584650926	58	measured
67	92	87040000	87290000	0.00187022417	37	measured
67	93	87040000	87300000	0.002619952276	40	measured
67	94	87040000	87310000	0.00175115588	40	measured
67	95	87040000	87320000	0.00131713305	22	measured
68	68	87050000	87050000	0.09050246993	2235	measured
68	69	87050000	87060000	0.02679494413	436	measured
68	70	87050000	87070000	0.01496971716	336	measured
68	71	87050000	87080000	0.01176276499	208	measured
68	72	87050000	87090000	0.01104746748	192	measured
68	73	87050000	87100000	0.00773086639	170	measured
68	74	87050000	87110000	0.008012038186	193	measured
68	75	87050000	87120000	0.008524386041	239	measured
68	76	87050000	87130000	0.008994728656	266	measured
68	77	87050000	87140000	0.0101578563	274	measured
68	78	87050000	87150000	0.007385185485	149	measured
68	79	87050000	87160000	0.005288429536	155	measured
68	80	87050000	87170000	0.004781266303	81	measured
68	81	87050000	87180000	0.003795427674	117	measured
68	82	87050000	87190000	0.003826690562	102	measured
68	83	87050000	87200000	0.003557118333	71	measured
68	84	87050000	87210000	0.003971862965	142	measured
68	85	87050000	87220000	0.00480134158	155	measured
68	86	87050000	87230000	0.004933932296	143	measured
68	87	87050000	87240000	0.003210129021	59	measured
68	88	87050000	87250000	0.003010103655	52	measured
68	89	87050000	87260000	0.002994998192	79	measured
68	90	87050000	87270000	0.003114320261	64	measured
68	91	87050000	87280000	0.002208696586	68	measured
68	92	87050000	87290000	0.001768424089	48	measured
68	93	87050000	87300000	0.002196061329	46	measured
68	94	87050000	87310000	0.001786924018	56	measured
68	95	87050000	87320000	0.00165822633	38	measured
68	96	87050000	87330000	0.001290938422	33	measured
69	69	87060000	87060000	0.08487723458	910	measured
69	70	87060000	87070000	0.03394388104	502	measured
69	71	87060000	87080000	0.01673648138	195	measured
69	72	87060000	87090000	0.01580605687	181	measured
69	73	87060000	87100000	0.0110428886	160	measured
69	74	87060000	87110000	0.01064770152	169	measured
69	75	87060000	87120000	0.009310588176	172	measured
69	76	87060000	87130000	0.01016143591	198	measured
69	77	87060000	87140000	0.01288458535	229	measured
69	78	87060000	87150000	0.008650803388	115	measured
69	79	87060000	87160000	0.005074632095	98	measured
69	80	87060000	87170000	0.004389726441	49	measured
69	81	87060000	87180000	0.003249393115	66	measured
69	82	87060000	87190000	0.003131621927	55	measured
69	83	87060000	87200000	0.003573726268	47	measured
69	84	87060000	87210000	0.003778151605	89	measured
69	85	87060000	87220000	0.005312424996	113	measured
69	86	87060000	87230000	0.004293925083	82	measured
69	87	87060000	87240000	0.003550768791	43	measured
69	88	87060000	87250000	0.002811328194	32	measured
69	89	87060000	87260000	0.003107038933	54	measured
69	90	87060000	87270000	0.001920171889	26	measured
69	91	87060000	87280000	0.002070426892	42	measured
69	92	87060000	87290000	0.002180686596	39	measured
69	93	87060000	87300000	0.001304195208	18	measured
69	94	87060000	87310000	0.001307571017	27	measured
69	95	87060000	87320000	0.001920620988	29	measured
69	96	87060000	87330000	0.001424906249	24	measured
69	97	87060000	87340000	0.001960533846	35	measured
70	70	87070000	87070000	0.08097962726	1652	measured
70	71	87070000	87080000	0.0326038424	524	measured
70	72	87070000	87090000	0.0192453804	304	measured
70	73	87070000	87100000	0.01245862191	249	measured
70	74	87070000	87110000	0.01320003119	289	measured
70	75	87070000	87120000	0.0113803238	290	measured
70	76	87070000	87130000	0.01093818271	294	measured
70	77	87070000	87140000	0.008280164274	203	measured
70	78	87070000	87150000	0.007253008611	133	measured
70	79	87070000	87160000	0.004429640123	118	measured
70	80	87070000	87170000	0.005130697605	79	measured
70	81	87070000	87180000	0.003961769917	111	measured
70	82	87070000	87190000	0.002806877759	68	measured
70	83	87070000	87200000	0.003252246005	59	measured
70	84	87070000	87210000	0.003169819623	103	measured
70	85	87070000	87220000	0.003680832664	108	measured
70	86	87070000	87230000	0.003986005195	105	measured
70	87	87070000	87240000	0.003950989039	66	measured
70	88	87070000	87250000	0.003757695045	59	measured
70	89	87070000	87260000	0.002544431253	61	measured
70	90	87070000	87270000	0.002837596109	53	measured
70	91	87070000	87280000	0.001715377849	48	measured
70	92	87070000	87290000	0.002513207154	62	measured
70	93	87070000	87300000	0.001313161237	25	measured
70	94	87070000	87310000	0.001966063312	56	measured
70	95	87070000	87320000	0.001200305046	25	measured
70	96	87070000	87330000	0.001291231924	30	measured
70	97	87070000	87340000	0.001258855682	31	measured
70	98	87070000	87350000	0.001373032229	27	measured
71	71	87080000	87080000	0.1112808051	1409	measured
71	72	87080000	87090000	0.03672323094	457	measured
71	73	87080000	87100000	0.01886248365	297	measured
71	74	87080000	87110000	0.01617532761	279	measured
71	75	87080000	87120000	0.0107592535	216	measured
71	76	87080000	87130000	0.01005887043	213	measured
71	77	87080000	87140000	0.007455506874	144	measured
71	78	87080000	87150000	0.006576001826	95	measured
71	79	87080000	87160000	0.00443140204	93	measured
71	80	87080000	87170000	0.003132598185	38	measured
71	81	87080000	87180000	0.004122678147	91	measured
71	82	87080000	87190000	0.002934096419	56	measured
71	83	87080000	87200000	0.003078618122	44	measured
71	84	87080000	87210000	0.003164128493	81	measured
71	85	87080000	87220000	0.004066510895	94	measured
71	86	87080000	87230000	0.003806689203	79	measured
71	87	87080000	87240000	0.003875286658	51	measured
71	88	87080000	87250000	0.003637925508	45	measured
71	89	87080000	87260000	0.003917999478	74	measured
71	90	87080000	87270000	0.002922233624	43	measured
71	91	87080000	87280000	0.002540261084	56	measured
71	92	87080000	87290000	0.002572636162	50	measured
71	93	87080000	87300000	0.00180017024	27	measured
71	94	87080000	87310000	0.001648856892	37	measured
71	95	87080000	87320000	0.00164545934	27	measured
71	96	87080000	87330000	0.001584355974	29	measured
71	97	87080000	87340000	0.001185533565	23	measured
71	98	87080000	87350000	0.001226428787	19	measured
71	99	87080000	87360000	0.0008771034777	19	measured
72	72	87090000	87090000	0.111765719	1367	measured
72	73	87090000	87100000	0.04058050885	628	measured
72	74	87090000	87110000	0.02158963925	366	measured
72	75	87090000	87120000	0.01520425209	300	measured
72	76	87090000	87130000	0.01230056312	256	measured
72	77	87090000	87140000	0.008533852167	162	measured
72	78	87090000	87150000	0.006197783619	88	measured
72	79	87090000	87160000	0.004169385712	86	measured
72	80	87090000	87170000	0.004697043044	56	measured
72	81	87090000	87180000	0.003779786844	82	measured
72	82	87090000	87190000	0.003145239953	59	measured
72	83	87090000	87200000	0.002989977038	42	measured
72	84	87090000	87210000	0.002503946584	63	measured
72	85	87090000	87220000	0.003521271335	80	measured
72	86	87090000	87230000	0.003726055669	76	measured
72	87	87090000	87240000	0.002705933499	35	measured
72	88	87090000	87250000	0.00320790363	39	measured
72	89	87090000	87260000	0.002801247071	52	measured
72	90	87090000	87270000	0.002350936035	34	measured
72	91	87090000	87280000	0.001846144697	40	measured
72	92	87090000	87290000	0.002251086788	43	measured
72	93	87090000	87300000	0.001831593086	27	measured
72	94	87090000	87310000	0.001450930587	32	measured
72	95	87090000	87320000	0.001426154724	23	measured
72	96	87090000	87330000	0.001889944725	34	measured
72	97	87090000	87340000	0.001363561669	26	measured
72	98	87090000	87350000	0.001838917239	28	measured
72	99	87090000	87360000	0.001127259468	24	measured
72	100	87090000	87370000	0.001292363113	20	measured
73	73	87100000	87100000	0.1026529999	2010	measured
73	74	87100000	87110000	0.03449957643	740	measured
73	75	87100000	87120000	0.01806500524	451	measured
73	76	87100000	87130000	0.01370913249	361	measured
73	77	87100000	87140000	0.01069993076	257	measured
73	78	87100000	87150000	0.006568307678	118	measured
73	79	87100000	87160000	0.004827940519	126	measured
73	80	87100000	87170000	0.003646002363	55	measured
73	81	87100000	87180000	0.003533807875	97	measured
73	82	87100000	87190000	0.003202086854	76	measured
73	83	87100000	87200000	0.002644442717	47	measured
73	84	87100000	87210000	0.002827123386	90	measured
73	85	87100000	87220000	0.003722297026	107	measured
73	86	87100000	87230000	0.003913585839	101	measured
73	87	87100000	87240000	0.004277252198	70	measured
73	88	87100000	87250000	0.002860402347	44	measured
73	89	87100000	87260000	0.003108054855	73	measured
73	90	87100000	87270000	0.002295244363	42	measured
73	91	87100000	87280000	0.002699325197	74	measured
73	92	87100000	87290000	0.002068766767	50	measured
73	93	87100000	87300000	0.001983739763	37	measured
73	94	87100000	87310000	0.001505094232	42	measured
73	95	87100000	87320000	0.001666231993	34	measured
73	96	87100000	87330000	0.001757308138	40	measured
73	97	87100000	87340000	0.001616530066	39	measured
73	98	87100000	87350000	0.001712915092	33	measured
73	99	87100000	87360000	0.001410632838	38	measured
73	100	87100000	87370000	0.001736405762	34	measured
73	101	87100000	87380000	0.001101844967	27	measured
74	74	87110000	87110000	0.09047982644	2126	measured
74	75	87110000	87120000	0.03561450908	974	measured
74	76	87110000	87130000	0.01573856311	454	measured
74	77	87110000	87140000	0.01235201073	325	measured
74	78	87110000	87150000	0.008536644931	168	measured
74	79	87110000	87160000	0.005246734403	150	measured
74	80	87110000	87170000	0.004054483285	67	measured
74	81	87110000	87180000	0.004256842921	128	measured
74	82	87110000	87190000	0.003461533031	90	measured
74	83	87110000	87200000	0.00282491543	55	measured
74	84	87110000	87210000	0.003957198133	138	measured
74	85	87110000	87220000	0.003874302561	122	measured
74	86	87110000	87230000	0.004209271189	119	measured
74	87	87110000	87240000	0.003123642336	56	measured
74	88	87110000	87250000	0.003916740873	66	measured
74	89	87110000	87260000	0.002604036535	67	measured
74	90	87110000	87270000	0.002394568867	48	measured
74	91	87110000	87280000	0.002297624402	69	measured
74	92	87110000	87290000	0.002115124856	56	measured
74	93	87110000	87300000	0.001810886178	37	measured
74	94	87110000	87310000	0.001570225745	48	measured
74	95	87110000	87320000	0.001834200739	41	measured
74	96	87110000	87330000	0.001163033923	29	measured
74	97	87110000	87340000	0.001551348933	41	measured
74	98	87110000	87350000	0.001421508975	30	measured
74	99	87110000	87360000	0.001694364535	50	measured
74	100	87110000	87370000	0.00116551741	25	measured
74	101	87110000	87380000	0.001415620295	38	measured
74	102	87110000	87390000	0.001371097291	35	measured
75	75	87120000	87120000	0.07216199103	2297	measured
75	76	87120000	87130000	0.03261390884	1095	measured
75	77	87120000	87140000	0.01750243993	536	measured
75	78	87120000	87150000	0.01008484953	231	measured
75	79	87120000	87160000	0.00682186601	227	measured
75	80	87120000	87170000	0.005615183767	108	measured
75	81	87120000	87180000	0.004257389948	149	measured
75	82	87120000	87190000	0.0043619372	132	measured
75	83	87120000	87200000	0.00410397982	93	measured
75	84	87120000	87210000	0.004459301028	181	measured
75	85	87120000	87220000	0.004911178451	180	measured
75	86	87120000	87230000	0.005166404115	170	measured
75	87	87120000	87240000	0.00292336212	61	measured
75	88	87120000	87250000	0.003059226705	60	measured
75	89	87120000	87260000	0.003072130107	92	measured
75	90	87120000	87270000	0.00227165027	53	measured
75	91	87120000	87280000	0.002345974588	82	measured
75	92	87120000	87290000	0.00201195924	62	measured
75	93	87120000	87300000	0.001597910804	38	measured
75	94	87120000	87310000	0.001489622531	53	measured
75	95	87120000	87320000	0.001614328093	42	measured
75	96	87120000	87330000	0.00203294628	59	measured
75	97	87120000	87340000	0.001495419272	46	measured
75	98	87120000	87350000	0.001506293431	37	measured
75	99	87120000	87360000	0.001484863498	51	measured
75	100	87120000	87370000	0.001081488803	27	measured
75	101	87120000	87380000	0.001312280112	41	measured
75	102	87120000	87390000	0.001918468139	57	measured
75	103	87120000	87400000	0.001798437296	52	measured
76	76	87130000	87130000	0.07028373815	2489	measured
76	77	87130000	87140000	0.03588049812	1159	measured
76	78	87130000	87150000	0.01365880184	330	measured
76	79	87130000	87160000	0.007065944637	248	measured
76	80	87130000	87170000	0.006802374318	138	measured
76	81	87130000	87180000	0.005309510146	196	measured
76	82	87130000	87190000	0.004918654884	157	measured
76	83	87130000	87200000	0.005397009717	129	measured
76	84	87130000	87210000	0.005115328777	219	measured
76	85	87130000	87220000	0.005975392136	231	measured
76	86	87130000	87230000	0.00440830977	153	measured
76	87	87130000	87240000	0.003952876578	87	measured
76	88	87130000	87250000	0.003287082057	68	measured
76	89	87130000	87260000	0.003355821592	106	measured
76	90	87130000	87270000	0.003169577867	78	measured
76	91	87130000	87280000	0.002251276122	83	measured
76	92	87130000	87290000	0.002615095998	85	measured
76	93	87130000	87300000	0.00207306778	52	measured
76	94	87130000	87310000	0.001732028131	65	measured
76	95	87130000	87320000	0.002149986572	59	measured
76	96	87130000	87330000	0.001764041803	54	measured
76	97	87130000	87340000	0.001818437483	59	measured
76	98	87130000	87350000	0.001775443726	46	measured
76	99	87130000	87360000	0.00160097876	58	measured
76	100	87130000	87370000	0.001443055657	38	measured
76	101	87130000	87380000	0.001729652136	57	measured
76	102	87130000	87390000	0.001372111526	43	measured
76	103	87130000	87400000	0.001705047656	52	measured
76	104	87130000	87410000	0.001746921512	57	measured
77	77	87140000	87140000	0.07894594182	2326	measured
77	78	87140000	87150000	0.02681829833	591	measured
77	79	87140000	87160000	0.01146382865	367	measured
77	80	87140000	87170000	0.01026786413	190	measured
77	81	87140000	87180000	0.006919892963	233	measured
77	82	87140000	87190000	0.006010765983	175	measured
77	83	87140000	87200000	0.006467369506	141	measured
77	84	87140000	87210000	0.007323868581	286	measured
77	85	87140000	87220000	0.007997396197	282	measured
77	86	87140000	87230000	0.006570358716	208	measured
77	87	87140000	87240000	0.004034819331	81	measured
77	88	87140000	87250000	0.003762747309	71	measured
77	89	87140000	87260000	0.002915528942	84	measured
77	90	87140000	87270000	0.003252181351	73	measured
77	91	87140000	87280000	0.002111320155	71	measured
77	92	87140000	87290000	0.00212497748	63	measured
77	93	87140000	87300000	0.002097956446	48	measured
77	94	87140000	87310000	0.001928104607	66	measured
77	95	87140000	87320000	0.001997555305	50	measured
77	96	87140000	87330000	0.002184691001	61	measured
77	97	87140000	87340000	0.001993624889	59	measured
77	98	87140000	87350000	0.001565654303	37	measured
77	99	87140000	87360000	0.001876265696	62	measured
77	100	87140000	87370000	0.001873514553	45	measured
77	101	87140000	87380000	0.001829749654	55	measured
77	102	87140000	87390000	0.001539283824	44	measured
77	103	87140000	87400000	0.002013104305	56	measured
77	104	87140000	87410000	0.00228482279	68	measured
77	105	87140000	87420000	0.001840971392	54	measured
78	78	87150000	87150000	0.08784882067	1448	measured
78	79	87150000	87160000	0.03274185805	784	measured
78	80	87150000	87170000	0.01878553194	260	measured
78	81	87150000	87180000	0.01465188357	369	measured
78	82	87150000	87190000	0.01272023625	277	measured
78	83	87150000	87200000	0.01208087595	197	measured
78	84	87150000	87210000	0.01307860759	382	measured
78	85	87150000	87220000	0.009592761825	253	measured
78	86	87150000	87230000	0.008868877937	210	measured
78	87	87150000	87240000	0.005527653396	83	measured
78	88	87150000	87250000	0.003613603667	51	measured
78	89	87150000	87260000	0.003619564421	78	measured
78	90	87150000	87270000	0.003216394359	54	measured
78	91	87150000	87280000	0.003180602302	80	measured
78	92	87150000	87290000	0.001894029373	42	measured
78	93	87150000	87300000	0.002804917582	48	measured
78	94	87150000	87310000	0.002577829738	66	measured
78	95	87150000	87320000	0.002350201621	44	measured
78	96	87150000	87330000	0.002585696703	54	measured
78	97	87150000	87340000	0.002439544992	54	measured
78	98	87150000	87350000	0.001866945881	33	measured
78	99	87150000	87360000	0.002063461936	51	measured
78	100	87150000	87370000	0.001948212109	35	measured
78	101	87150000	87380000	0.001512277665	34	measured
78	102	87150000	87390000	0.001917668448	41	measured
78	103	87150000	87400000	0.002066666231	43	measured
78	104	87150000	87410000	0.001886759462	42	measured
78	105	87150000	87420000	0.001868791171	41	measured
78	106	87150000	87430000	0.002097321617	55	measured
79	79	87160000	87160000	0.08382907291	2916	measured
79	80	87160000	87170000	0.04535914633	912	measured
79	81	87160000	87180000	0.02552900297	934	measured
79	82	87160000	87190000	0.01757559695	556	measured
79	83	87160000	87200000	0.0159989431	379	measured
79	84	87160000	87210000	0.01310366625	556	measured
79	85	87160000	87220000	0.009891957353	379	measured
79	86	87160000	87230000	0.009448277252	325	measured
79	87	87160000	87240000	0.005455437156	119	measured
79	88	87160000	87250000	0.003901936649	80	measured
79	89	87160000	87260000	0.003609607965	113	measured
79	90	87160000	87270000	0.002952078578	72	measured
79	91	87160000	87280000	0.002572569523	94	measured
79	92	87160000	87290000	0.002172978075	70	measured
79	93	87160000	87300000	0.002574416002	64	measured
79	94	87160000	87310000	0.003253235846	121	measured
79	95	87160000	87320000	0.002426700979	66	measured
79	96	87160000	87330000	0.00273578396	83	measured
79	97	87160000	87340000	0.003234210602	104	measured
79	98	87160000	87350000	0.001986130817	51	measured
79	99	87160000	87360000	0.002367364313	85	measured
79	100	87160000	87370000	0.002030785008	53	measured
79	101	87160000	87380000	0.002204474108	72	measured
79	102	87160000	87390000	0.002221563041	69	measured
79	103	87160000	87400000	0.002018141474	61	measured
79	104	87160000	87410000	0.002442947998	79	measured
79	105	87160000	87420000	0.0026355793	84	measured
79	106	87160000	87430000	0.002572458067	98	measured
79	107	87160000	87440000	0.002145999373	62	measured
80	80	87170000	87170000	0.1157324665	1345	measured
80	81	87170000	87180000	0.03920165468	829	measured
80	82	87170000	87190000	0.0239536828	438	measured
80	83	87170000	87200000	0.01913446243	262	measured
80	84	87170000	87210000	0.01524939185	374	measured
80	85	87170000	87220000	0.01083720173	240	measured
80	86	87170000	87230000	0.00965680334	192	measured
80	87	87170000	87240000	0.005313984571	67	measured
80	88	87170000	87250000	0.005231723787	62	measured
80	89	87170000	87260000	0.003647442203	66	measured
80	90	87170000	87270000	0.002695515938	38	measured
80	91	87170000	87280000	0.002651491165	56	measured
80	92	87170000	87290000	0.003222340615	60	measured
80	93	87170000	87300000	0.002574917785	37	measured
80	94	87170000	87310000	0.002790900282	60	measured
80	95	87170000	87320000	0.003053349073	48	measured
80	96	87170000	87330000	0.002680183043	47	measured
80	97	87170000	87340000	0.002690096454	50	measured
80	98	87170000	87350000	0.002425509976	36	measured
80	99	87170000	87360000	0.002650157902	55	measured
80	100	87170000	87370000	0.002585327564	39	measured
80	101	87170000	87380000	0.002542591752	48	measured
80	102	87170000	87390000	0.002339492902	42	measured
80	103	87170000	87400000	0.002518473233	44	measured
80	104	87170000	87410000	0.003049473596	57	measured
80	105	87170000	87420000	0.002062734294	38	measured
80	106	87170000	87430000	0.001998194667	44	measured
80	107	87170000	87440000	0.002335422171	39	measured
80	108	87170000	87450000	0.001957076127	35	measured
81	81	87180000	87180000	0.07788495168	2997	measured
81	82	87180000	87190000	0.04012327671	1335	measured
81	83	87180000	87200000	0.02347944268	585	measured
81	84	87180000	87210000	0.01503558693	671	measured
81	85	87180000	87220000	0.01079473826	435	measured
81	86	87180000	87230000	0.009674246441	350	measured
81	87	87180000	87240000	0.006407369429	147	measured
81	88	87180000	87250000	0.005286581264	114	measured
81	89	87180000	87260000	0.003796395413	125	measured
81	90	87180000	87270000	0.00311863995	80	measured
81	91	87180000	87280000	0.003044422778	117	measured
81	92	87180000	87290000	0.002361169287	80	measured
81	93	87180000	87300000	0.002256475373	59	measured
81	94	87180000	87310000	0.00232622332	91	measured
81	95	87180000	87320000	0.002237340777	64	measured
81	96	87180000	87330000	0.002789160765	89	measured
81	97	87180000	87340000	0.002749778677	93	measured
81	98	87180000	87350000	0.002369722445	64	measured
81	99	87180000	87360000	0.002383244033	90	measured
81	100	87180000	87370000	0.002440859131	67	measured
81	101	87180000	87380000	0.001746640759	60	measured
81	102	87180000	87390000	0.002571394266	84	measured
81	103	87180000	87400000	0.002422101462	77	measured
81	104	87180000	87410000	0.002616718302	89	measured
81	105	87180000	87420000	0.002505854913	84	measured
81	106	87180000	87430000	0.002171307414	87	measured
81	107	87180000	87440000	0.002172009252	66	measured
81	108	87180000	87450000	0.001843774775	60	measured
81	109	87180000	87460000	0.001646431603	45	measured
82	82	87190000	87190000	0.07775519713	2237	measured
82	83	87190000	87200000	0.05022356006	1082	measured
82	84	87190000	87210000	0.02205340947	851	measured
82	85	87190000	87220000	0.01294338045	451	measured
82	86	87190000	87230000	0.009973601492	312	measured
82	87	87190000	87240000	0.006099526405	121	measured
82	88	87190000	87250000	0.004880448888	91	measured
82	89	87190000	87260000	0.003547571164	101	measured
82	90	87190000	87270000	0.002840299359	63	measured
82	91	87190000	87280000	0.002708382044	90	measured
82	92	87190000	87290000	0.002833110713	83	measured
82	93	87190000	87300000	0.002521167834	57	measured
82	94	87190000	87310000	0.002660730192	90	measured
82	95	87190000	87320000	0.002587500565	64	measured
82	96	87190000	87330000	0.00315319703	87	measured
82	97	87190000	87340000	0.003282723769	96	measured
82	98	87190000	87350000	0.002398025795	56	measured
82	99	87190000	87360000	0.002143741228	70	measured
82	100	87190000	87370000	0.002317282159	55	measured
82	101	87190000	87380000	0.001885335662	56	measured
82	102	87190000	87390000	0.002124168435	60	measured
82	103	87190000	87400000	0.002437388315	67	measured
82	104	87190000	87410000	0.003026253379	89	measured
